location,floor,name,品牌連結,資料來源網址,類別
桃園遠東百貨,3F,KnightsBridge,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=74&StoreId=3423&tab=floor-3F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-3F&Source=Website&EntryPoint=info_floors,女性服飾
桃園遠東百貨,3F,Perng yuh芃諭,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=74&StoreId=11882&tab=floor-3F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-3F&Source=Website&EntryPoint=info_floors,女性服飾
桃園遠東百貨,3F,POU DOU DOU,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=74&StoreId=9798&tab=floor-3F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-3F&Source=Website&EntryPoint=info_floors,女性服飾
桃園遠東百貨,3F,ＳＵＩ,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=74&StoreId=11608&tab=floor-3F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-3F&Source=Website&EntryPoint=info_floors,女性服飾
桃園遠東百貨,3F,TAN&LUCIANA 陳探月&袁憶甄,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=74&StoreId=11607&tab=floor-3F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-3F&Source=Website&EntryPoint=info_floors,女性服飾
桃園遠東百貨,3F,ココディール,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=74&StoreId=6556&tab=floor-3F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-3F&Source=Website&EntryPoint=info_floors,女性服飾
桃園遠東百貨,3F,cosmescents 伊聖詩芳療生活館,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=74&StoreId=6600&tab=floor-3F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-3F&Source=Website&EntryPoint=info_floors,彩妝保養
桃園遠東百貨,3F,Eye Theme,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=74&StoreId=11609&tab=floor-3F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-3F&Source=Website&EntryPoint=info_floors,鞋類包款
桃園遠東百貨,3F,Kipling,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=74&StoreId=11977&tab=floor-3F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-3F&Source=Website&EntryPoint=info_floors,鞋類包款
桃園遠東百貨,3F,Simple Joy,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=74&StoreId=10362&tab=floor-3F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-3F&Source=Website&EntryPoint=info_floors,飾品配件
桃園遠東百貨,3F,精光堂時計,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=74&StoreId=9793&tab=floor-3F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-3F&Source=Website&EntryPoint=info_floors,飾品配件
桃園遠東百貨,3F,Diamond House 鑽石屋,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=74&StoreId=2945&tab=floor-3F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-3F&Source=Website&EntryPoint=info_floors,黃金珠寶
桃園遠東百貨,3F,JHDiamond 玉雪齋,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=74&StoreId=2979&tab=floor-3F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-3F&Source=Website&EntryPoint=info_floors,黃金珠寶
